rollRate,pitchRate,pitch,roll,velocityX,velocityY,velocityZ,deltaAltitude,deltaHeading,yawRate,pcAll,Latitude,Longitude,Altitude,Heading,isReward,isPenalize,time,isExcept,isTry,Reward
15.617155075073242,2.287271022796631,-12.003165245056152,-4.425631999969482,18.680164337158203,-32.12085723876953,-113.30085754394531,339.91571044921875,13.374357223510742,6.038604259490967,0.30099156603682786,47.50442886352539,-122.29608917236328,691.0842895507812,17.374357223510742,False,True,1709535145.6691353,False,True,-0.00022592364245432872
13.573572158813477,2.1916513442993164,-11.331408500671387,-0.26377126574516296,19.643070220947266,-32.505470275878906,-113.64346313476562,349.763916015625,15.137575149536133,5.089231491088867,0.30156859097769484,47.504737854003906,-122.2960205078125,681.236083984375,19.137575149536133,False,True,1709535145.9708111,False,True,-0.0002929641305290387
8.966822624206543,3.065664052963257,-10.534048080444336,2.8875701427459717,21.0706729888916,-32.58433532714844,-113.85337829589844,359.54937744140625,16.25193214416504,1.8465750217437744,0.3017605910426937,47.505043029785156,-122.29593658447266,671.4506225585938,20.25193214416504,False,True,1709535146.2727,False,True,-0.00034513459452667483
7.313158988952637,4.777653694152832,-9.349562644958496,5.2872724533081055,22.81113624572754,-32.2178955078125,-114.05628967285156,369.436767578125,16.242172241210938,-2.449089288711548,0.3009952590218745,47.50535583496094,-122.29585266113281,661.563232421875,20.242172241210938,False,True,1709535146.5737984,False,True,-0.00035667308580522583
7.986802577972412,7.63431453704834,-7.360536575317383,7.649494647979736,24.474485397338867,-31.30483627319336,-114.41255950927734,379.01214599609375,15.226064682006836,-5.183219909667969,0.30149220797466114,47.50566482543945,-122.29576110839844,651.9878540039062,19.226064682006836,False,True,1709535146.8754282,False,True,-0.000327694738229134
11.52009391784668,11.121193885803223,-4.141622066497803,10.807929039001465,26.030574798583984,-29.56637191772461,-114.93083190917969,388.636474609375,13.990827560424805,-5.415550708770752,0.3053251199889928,47.50598907470703,-122.295654296875,642.363525390625,17.990827560424805,False,True,1709535147.180856,False,True,-0.000290907518297967
13.984251976013184,9.402711868286133,-0.530188262462616,14.793373107910156,27.721332550048828,-26.917207717895508,-115.40499877929688,397.296142578125,13.144609451293945,-5.344788551330566,0.30412260099546984,47.50630569458008,-122.29554748535156,633.703857421875,17.144609451293945,False,True,1709535147.485122,False,True,-0.0002684024727019896
12.055245399475098,7.476313591003418,2.2706308364868164,18.8914852142334,29.585886001586914,-24.02312660217285,-115.70925903320312,405.0157470703125,12.208086013793945,-5.9003705978393555,0.3032087829778902,47.50661849975586,-122.2954330444336,625.9842529296875,16.208086013793945,False,True,1709535147.788468,False,True,-0.0002421663775122873
4.7263970375061035,4.160256862640381,4.652883529663086,21.444721221923828,31.42407989501953,-20.814395904541016,-115.86053466796875,411.867919921875,11.225137710571289,-5.2144951820373535,0.30411263299174607,47.506935119628906,-122.2953109741211,619.132080078125,15.225137710571289,False,True,1709535148.092715,False,True,-0.00021439993732341733
-5.703530788421631,-0.7346630096435547,5.567124366760254,21.242849349975586,33.05725860595703,-17.54376792907715,-115.84349822998047,417.631591796875,10.132713317871094,-3.9880754947662354,0.3014380099484697,47.50724792480469,-122.2951889038086,613.368408203125,14.132713317871094,False,True,1709535148.3942838,False,True,-0.0001835260898209734
